; UNITS:,  PgC year-1,  PgC year-1,  PgC year-1,  PgC year-1,  Tg year-1,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppb,  Tg CH4 year-1,  ppm,  Tg CO year-1,  W m-2,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppb,  Tg N year-1,  Tg year-1,  Tg NMVOC year-1,  Tg N year-1,  Tg year-1,  ppt,  ppt,  Gg S year-1,  W m-2,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt
Date,ffi_emissions,luc_emissions,daccs_uptake,luc_uptake,BC_emissions,C2F6_constrain,C2F6_emissions,CCl4_constrain,CCl4_emissions,CF4_constrain,CF4_emissions,CFC113_constrain,CFC113_emissions,CFC114_constrain,CFC114_emissions,CFC115_constrain,CFC115_emissions,CFC11_constrain,CFC11_emissions,CFC12_constrain,CFC12_emissions,CH3Br_constrain,CH3Br_emissions,CH3CCl3_emissions,CH3Cl_constrain,CH3Cl_emissions,CH4_constrain,CH4_emissions,CO2_constrain,CO_emissions,Ftalbedo,HCFC141b_constrain,HCFC141b_emissions,HCFC142b_constrain,HCFC142b_emissions,HCFC22_constrain,HCFC22_emissions,HFC125_constrain,HFC125_emissions,HFC134a_constrain,HFC134a_emissions,HFC143a_constrain,HFC143a_emissions,HFC227ea_constrain,HFC227ea_emissions,HFC23_constrain,HFC23_emissions,HFC245_constrain,HFC245fa_emissions,HFC32_constrain,HFC32_emissions,HFC4310_constrain,HFC4310_emissions,N2O_constrain,N2O_emissions,NH3_emissions,NMVOC_emissions,NOX_emissions,OC_emissions,SF6_constrain,SF6_emissions,SO2_emissions,SV,halon1211_constrain,halon1211_emissions,halon1301_constrain,halon1301_emissions,halon2402_constrain,halon2402_emissions
2245,0,0,0.93136399303188655,0,3.3578,9.726740047751138,0.0857,0.0032328657284931514,0,122.09961292694065,1.092,3.252836523744292,0,6.82304605836758,0,7.816047993127854,0,1.15671398630137,0.016,38.21837055331051,0,6.5486864745547955,155.925,0,538.02891,3511.082,1252.0023065753421,142.0527,372.5194277808219,607.8438,-0.29296907,7.35556685055936e-4,0.001,2.1422342015296804e-4,0,6.2606534406392716e-6,0,210.93048951369863,148.2137,190.47347976712328,235.3925,280.3862256769406,77.4573,0.11338807446689497,0.0912,12.537511356735159,0,2.6336154030022827e-12,0,45.13659549075342,81.2269,3.8704840939954335,10.4055,340.2949436221461,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.140680496917808,0.0442,6465.270514820592,0,4.759310677157534e-6,0,0.08058473205148402,0,1.5752149689611868e-6,0
2246,0,0,0.93136399303188655,0,3.3578,9.729386247990867,0.0857,0.0030982624410616443,0,122.16946418378991,1.092,3.2108030799200917,0,6.797949101849315,0,7.810966871438357,0,1.1293329365296805,0.016,37.798182402511415,0,6.552716904474887,155.925,0,538.02891,3511.082,1252.048045810502,142.0527,372.30577431621003,607.8438,-0.29296907,7.081639390616438e-4,0.001,2.024846771986301e-4,0,5.755716361472602e-6,0,210.9439777134703,148.2137,190.48233990068493,235.3925,280.4332360605023,77.4573,0.11323874492465753,0.0912,12.49076945388128,0,2.305883481335616e-12,0,45.13859090890411,81.2269,3.870669879828768,10.4055,340.2826847831051,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.138964496118723,0.0442,6465.270514820592,0,4.461889202146119e-6,0,0.07922569918356163,0,1.495120244086758e-6,0
2247,0,0,0.93136399303188655,0,3.3578,9.732031257958306,0.0857,0.0029695155275206477,0,122.23929034970182,1.092,3.169395125027011,0,6.7729943079833825,0,7.805899175948052,0,1.1026493200711753,0.015,37.38343887082803,0,6.557795065620744,155.925,0,538.02891,3511.082,1252.1353987618209,142.0527,372.0975154082266,607.8438,-0.29296907,6.836235013285612e-4,0.001,1.913968413752152e-4,0,5.291818373571563e-6,0,210.959718731704,148.2137,190.4955733650473,235.3925,280.481359741273,77.4573,0.11309504900520251,0.0912,12.444235245353942,0,2.019123220355628e-12,0,45.14338141303366,81.2269,3.8709338961283293,10.4055,340.27054629776427,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.137249955622927,0.0442,6465.270514820592,0,4.183290166347843e-6,0,0.07789223154879793,0,1.419176528627579e-6,0
2248,0,0,0.93136399303188655,0,3.3578,9.734677552146213,0.0857,0.00284620506046707,0,122.30915636254899,1.092,3.128549499593501,0,6.748148329399001,0,7.800838296099728,0,1.076610004790653,0.015,36.973529659879425,0,6.562110312476141,155.925,0,538.02891,3511.082,1252.2486315061317,142.0527,371.8861666744424,607.8438,-0.29296907,6.616146725980987e-4,0.001,1.8091353239007408e-4,0,4.865209096138933e-6,0,210.97700783013946,148.2137,190.51169998986018,235.3925,280.5301380015657,77.4573,0.11295639445773448,0.0912,12.397861093524654,0,1.7679719905567094e-12,0,45.14969445990936,81.2269,3.871250206084163,10.4055,340.25850470658975,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.135534687351536,0.0442,6465.270514820592,0,3.92205379986158e-6,0,0.07658211630448887,0,1.347090549496095e-6,0
2249,0,0,0.93136399303188655,0,3.3578,9.737323248630137,0.0857,0.0027281370893949774,0,122.37901418378993,1.092,3.088272654109589,0,6.723419632648401,0,7.795786048333333,0,1.0512070744863014,0.014,36.56854227671233,0,6.5654615954680375,155.925,0,538.02891,3511.082,1252.3758219406388,142.0527,371.66776287442923,607.8438,-0.29296907,6.418848788881279e-4,0.001,1.7100749172031967e-4,0,4.47310878520548e-6,0,210.99525282077624,148.2137,190.5295543025114,235.3925,280.5791283378996,77.4573,0.11282248645433791,0.0912,12.351675506164383,0,1.5481221688926936e-12,0,45.15664488584475,81.2269,3.8715983684474886,10.4055,340.2465745194063,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.133820369634705,0.0442,6465.270514820592,0,3.6772279372716898e-6,0,0.07529538843538812,0,1.2787005228652968e-6,0
2250,0,0,0.93136399303188655,0,3.3578,9.739968361358448,0.0857,0.0026150683828652967,0,122.44886418378996,1.092,3.0485503785958907,0,6.6988040198972625,0,7.7907416675684935,0,1.0264203491210044,0.014,36.16835523995433,0,6.568233456894977,155.925,0,538.02891,3511.082,1252.5113158447487,142.0527,371.44188385844745,607.8438,-0.29296907,6.241969947009134e-4,0.001,1.6164658194863014e-4,0,4.112712881518265e-6,0,211.0141947865297,148.2137,190.548597152968,235.3925,280.6281683082192,77.4573,0.11269307664840182,0.0912,12.305675861986302,0,1.3556657418036527e-12,0,45.163839852283104,81.2269,3.8719686142237433,10.4055,340.23476067694054,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.132106494520547,0.0442,6465.270514820592,0,3.447768562351598e-6,0,0.07403142680182649,0,1.2138120158105023e-6,0
2251,0,0,0.93136399303188655,0,3.3578,9.74261234664415,0.0857,0.0025067731295226685,0,122.51868910425556,1.092,3.009370845480326,0,6.6742984810421815,0,7.785704645492927,0,1.0022312977474923,0.013,35.77286836973264,0,6.570050232722821,155.925,0,538.02891,3511.082,1252.6450367139505,142.0527,371.20857967727744,607.8438,-0.29296907,6.083385818561581e-4,0.001,1.5280192440881305e-4,0,3.7814946580086457e-6,0,211.03326770494922,148.2137,190.56774703482048,235.3925,280.67683522713776,77.4573,0.11256782263394839,0.0912,12.25986717819198,0,1.187203950697407e-12,0,45.170609245176166,81.2269,3.872341885981298,10.4055,340.2230483097287,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.130394077886946,0.0442,6465.270514820592,0,3.2327298922522265e-6,0,0.07278968892798239,0,1.1522490426730418e-6,0
2252,0,0,0.93136399303188655,0,3.3578,9.745257553148376,0.0857,0.0024028041228690085,0,122.58854637165958,1.092,2.9706333936088343,0,6.64984324292827,0,7.780662767671983,0,0.9785676286851093,0.013,35.38108266138714,0,6.567834740093132,155.925,0,538.02891,3511.082,1252.7345489240706,142.0527,370.963945481183,607.8438,-0.29296907,5.940877590482197e-4,0.001,1.4443493445971504e-4,0,3.4767309521915003e-6,0,211.0500087881703,148.2137,190.58246588913218,235.3925,280.7233216748884,77.4573,0.11244537371015169,0.0912,12.214192958982084,0,1.0395761021508282e-12,0,45.17414892549095,81.2269,3.872636528809167,10.4055,340.2114430568655,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.128681559732515,0.0442,6465.270514820592,0,3.030934397916853e-6,0,0.0715668480874395,0,1.093752463533417e-6,0
2253,0,0,0.93136399303188655,0,3.3578,9.747902161997716,0.0857,0.00230296321642694,0,122.65839544063927,1.092,2.932323374223744,0,6.62543212507991,0,7.775614734223744,0,0.9554111046210045,0.012,34.99286591130137,0,6.562347536929224,155.925,0,538.02891,3511.082,1252.7583139497717,142.0527,370.71157624200913,607.8438,-0.29296907,5.81275665599315e-4,0.001,1.3652341447831053e-4,0,3.1964330575570783e-6,0,211.06293763356163,148.2137,190.5902221472603,235.3925,280.76650089840183,77.4573,0.1123250221849315,0.0912,12.168673977511416,0,9.102605438892694e-13,0,45.17326211415525,81.2269,3.8728062420662095,10.4055,340.1999429269406,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.126969368036528,0.0442,6465.270514820592,0,2.8416349423401828e-6,0,0.07036231560536531,0,1.0381842433652967e-6,0
2254,0,0,0.93136399303188655,0,3.3578,9.75054624966895,0.0857,0.002207171982579909,0,122.72824293493152,1.092,2.8944682722031962,0,6.601085472591325,0,7.7705647231050214,0,0.9327705026392695,0.012,34.60851118835616,0,6.558225863447489,155.925,0,538.02891,3511.082,1252.7471248630134,142.0527,370.4645303276256,607.8438,-0.29296907,5.697667103767124e-4,0.001,1.2904414989383563e-4,0,2.9386951337671234e-6,0,211.07354301255705,148.2137,190.59398614269404,235.3925,280.8074362751141,77.4573,0.11220733872260275,0.0912,12.12331722579909,0,7.970141968002283e-13,0,45.17035625856164,81.2269,3.872903629452054,10.4055,340.18855159018256,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.125257492922374,0.0442,6465.270514820592,0,2.664112016986301e-6,0,0.06917683186678082,0,9.854187861232876e-7,0
2255,0,0,0.93136399303188655,0,3.3578,9.753189160352946,0.0857,0.0021153730831596673,0,122.7980591156586,1.092,2.8571057921024523,0,6.576830997344987,0,7.765518628777978,0,0.9106625175281767,0.012,34.22841897093408,0,6.5567197498514735,155.925,0,538.02891,3511.082,1252.7306384017013,142.0527,370.23086104553107,607.8438,-0.29296907,5.564354883540247e-4,0,1.2197651051104747e-4,0,2.7018000221952114e-6,0,211.08341113849588,148.2137,190.59680264787156,235.3925,280.8472934388365,77.4573,0.11209293260045038,0.0912,12.07814320114405,0,6.97880514064239e-13,0,45.167552886983806,81.2269,3.8729825535970757,10.4055,340.17726532850503,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.123546951061707,0.0442,6465.270514820592,0,2.4977191878437135e-6,0,0.06801143903376314,0,9.353460015962584e-7,0
2256,0,0,0.93136399303188655,0,3.3578,9.755833354059439,0.0857,0.0020273967634746237,0,122.86790762962862,1.092,2.8202276074863697,0,6.552666972865141,0,7.760476017347762,0,0.8890867266763075,0.011,33.85252138032756,0,6.557957051112797,155.925,0,538.02891,3511.082,1252.733707465535,142.0527,370.0117628373849,607.8438,-0.29296907,5.233637898110388e-4,0,1.1529329158468699e-4,0,2.483917175237169e-6,0,211.09397280344092,148.2137,190.6013082054077,235.3925,280.88718116893415,77.4573,0.11198225912127902,0.0912,12.033117991214413,0,6.110455688287422e-13,0,45.16646366957326,81.2269,3.873090573326845,10.4055,340.16607268333144,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.121835808593147,0.0442,6465.270514820592,0,2.3416657566060646e-6,0,0.06686574197161403,0,8.878043021105186e-7,0
2257,0,0,0.93136399303188655,0,3.3578,9.75847695030822,0.0857,0.0019432096198858445,0,122.93775419178081,1.092,2.783883152888128,0,6.528630203184931,0,7.755444806107305,0,0.8680494436084474,0.011,33.48134290399543,0,6.561980496974886,155.925,0,538.02891,3511.082,1252.7783591780822,142.0527,369.80505127054795,607.8438,-0.29296907,4.725922126780823e-4,0,1.0897891942123286e-4,0,2.2836869176141553e-6,0,211.10661089041093,148.2137,190.60997130936073,235.3925,280.92811465639267,77.4573,0.11187590946917808,0.0912,11.988280928538813,0,5.350442346506849e-13,0,45.16841506894977,81.2269,3.873272308082191,10.4055,340.154982599315,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.120126240753427,0.0442,6465.270514820592,0,2.1954440371689498e-6,0,0.0657411252737443,0,8.427117322420091e-7,0
2258,0,0,0.93136399303188655,0,3.3578,9.761119950547945,0.0857,0.0018626587281164383,0,123.00759419178083,1.092,2.7480701696917813,0,6.504723888515982,0,7.750425696872146,0,0.8475371425365298,0.01,33.11488017420091,0,6.567056052785389,155.925,0,538.02891,3511.082,1252.8647137214612,142.0527,369.6035455376713,607.8438,-0.29296907,4.2402730458219177e-4,0,1.0301323270182649e-4,0,2.0996848690867582e-6,0,211.12152781621003,148.2137,190.62301906849316,235.3925,280.97028490753416,77.4573,0.11177387603995433,0.0912,11.943632906506847,0,4.685270623481735e-13,0,45.17316463835616,81.2269,3.8735324955365296,10.4055,340.1440000136986,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.118416491324203,0.0442,6465.270514820592,0,2.0584402056849313e-6,0,0.06463736562385845,0,7.999444814703197e-7,0
2259,0,0,0.93136399303188655,0,3.3578,9.76376176160728,0.0857,0.001785567699574694,0,123.07740911565861,1.092,2.7127741002003014,0,6.480943075800584,0,7.745417883577488,0,0.8275316968442062,0.01,32.75300430877061,0,6.571364828776232,155.925,0,538.02891,3511.082,1252.9767270189259,142.0527,369.3990449402213,607.8438,-0.29296907,3.804784088344124e-4,0,9.737751977316103e-5,0,1.9306084231466302e-6,0,211.1379969544564,148.2137,190.6389459170846,235.3925,281.01317837588886,77.4573,0.11167577024959453,0.0912,11.899178628073457,0,4.10312686951381e-13,0,45.17943096666168,81.2269,3.8738446271886615,10.4055,340.13311611782933,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.116708073325723,0.0442,6465.270514820592,0,1.9300783206604783e-6,0,0.06355385698262157,0,7.593826078841355e-7,0
2260,0,0,0.93136399303188655,0,3.3578,9.766404867550186,0.0857,0.0017116958494155312,0,123.14725762962861,1.092,2.677944443840825,0,6.45725811095011,0,7.740415168326815,0,0.8079983280718244,0.01,32.39521777271159,0,6.5747109323504125,155.925,0,538.02891,3511.082,1253.102908541682,142.0527,369.187297494417,607.8438,-0.29296907,3.413906627881328e-4,0,9.204841159729552e-5,0,1.7750990914512377e-6,0,211.15545399250195,148.2137,190.6566124701949,235.3925,281.05643056933525,77.4573,0.11158115327754385,0.0912,11.854874833888827,0,3.593171677151452e-13,0,45.18634026608715,81.2269,3.874188845479702,10.4055,340.1223310609389,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.11499955608828,0.0442,6465.270514820592,0,1.8096933916923673e-6,0,0.06248891367949073,0,7.208723053406162e-7,0
2261,0,0,0.93136399303188655,0,3.3578,9.769047438618722,0.0857,0.001640942938721461,0,123.21710294292238,1.092,2.64359311729452,0,6.433681188356164,0,7.73542030255708,0,0.7889482006586759,0.009,32.04166088630137,0,6.577476862020549,155.925,0,538.02891,3511.082,1253.237404155251,142.0527,368.96804854452057,607.8438,-0.29296907,3.063275039737443e-4,0,8.701233759018266e-5,0,1.6321539125114153e-6,0,211.17362914840177,148.2137,190.675468553653,235.3925,281.0998353036529,77.4573,0.11148988629109591,0.0912,11.8107486119863,0,3.146706255593607e-13,0,45.19349513481736,81.2269,3.874555229828767,10.4055,340.11164103082183,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.113291489726025,0.0442,6465.270514820592,0,1.6968564732534244e-6,0,0.061442761235502276,0,6.843310085296805e-7,0
2262,0,0,0.93136399303188655,0,3.3578,9.771689363915524,0.0857,0.0015731544565639273,0,123.28693419977166,1.092,2.609702142089041,0,6.4102040241894995,0,7.730431485878998,0,0.7703497769166666,0.009,31.692166440981733,0,6.579284801073059,155.925,0,538.02891,3511.082,1253.3700817465754,142.0527,368.7413182751141,607.8438,-0.29296907,2.7487257750000003e-4,0,8.225284717340184e-5,0,1.5007489833789952e-6,0,211.19196533219176,148.2137,190.69444233105023,235.3925,281.1429793059361,77.4573,0.1114016251872146,0.0912,11.766796227397263,0,2.7558031703310506e-13,0,45.200226298630135,81.2269,3.87492477944064,10.4055,340.10105095091313,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.111584364041095,0.0442,6465.270514820592,0,1.5910833694406393e-6,0,0.06041472268299087,0,6.496530675079908e-7,0
2263,0,0,0.93136399303188655,0,3.3578,9.774330162747585,0.0857,0.001508123266069192,0,123.3567403725079,1.092,2.576222434636263,0,6.386795945317201,0,7.725442368969609,0,0.7521680358622714,0.009,31.34624216341543,0,6.577056591988921,155.925,0,538.02891,3511.082,1253.458541654253,142.0527,368.5035396284465,607.8438,-0.29296907,2.46650530789368e-4,0,7.775417028598822e-5,0,1.3799361956345287e-6,0,211.20796968729576,148.2137,190.70897406588566,235.3925,281.1840096291639,77.4573,0.11131518433966488,0.0912,11.723012378182,0,2.4134962806397686e-13,0,45.203725076205814,81.2269,3.875215437102266,10.4055,340.0905631708149,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.109878071045115,0.0442,6465.270514820592,0,1.4919044646483643e-6,0,0.05940318657405932,0,6.167291169692156e-7,0
2264,0,0,0.93136399303188655,0,3.3578,9.776972243484073,0.0857,0.0014456243843197155,0,123.42658638077013,1.092,2.543088052208779,0,6.36341373144266,0,7.720443666507317,0,0.734376115124557,0.009,31.00322197010942,0,6.571546455586776,155.925,0,538.02891,3511.082,1253.4812253578425,142.0527,368.25793726330875,607.8438,-0.29296907,2.213026009025127e-4,0,7.349740475498852e-5,0,1.268743607029375e-6,0,211.22018935944553,148.2137,190.71654400628165,235.3925,281.2218534383655,77.4573,0.11122975646399118,0.0912,11.679346756738589,0,2.113435715434663e-13,0,45.20279829323459,81.2269,3.8753814149546493,10.4055,340.08016071473656,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.108171554266162,0.0442,6465.270514820592,0,1.3988002266021037e-6,0,0.0584060599202716,0,5.854304801587412e-7,0
2265,0,0,0.93136399303188655,0,3.3578,9.77961367704338,0.0857,0.0013856528154908676,0,123.49642295091321,1.092,2.510345890776256,0,6.340092951107306,0,7.715443058173516,0,0.7169928260627852,0.008,30.663603462671233,0,6.567403629497718,155.925,0,538.02891,3511.082,1253.4690381506848,142.0527,368.01765365410955,607.8438,-0.29296907,1.985555942477169e-4,0,6.947303199703197e-5,0,1.166493282671233e-6,0,211.23010606164382,148.2137,190.7201337808219,235.3925,281.2575529509133,77.4573,0.11114597923744292,0.0912,11.635837746004563,0,1.850631927910959e-13,0,45.199853164840185,81.2269,3.875475057465754,10.4055,340.0698507271689,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.106465488127853,0.0442,6465.270514820592,0,1.3114819960045665e-6,0,0.057424651461529676,0,5.55708329423516e-7,0
2266,0,0,0.93136399303188655,0,3.3578,9.782254639657536,0.0857,0.0013281614948401825,0,123.56624545662102,1.092,2.478021207374429,0,6.316854759851598,0,7.710445068527396,0,0.7000093033561643,0.008,30.327663023858445,0,6.565881106198629,155.925,0,538.02891,3511.082,1253.4516265981733,142.0527,367.7906135445205,607.8438,-0.29296907,1.7814775071917807e-4,0,6.566922572716896e-5,0,1.0724885391438357e-6,0,211.2393064577625,148.2137,190.7227654646119,235.3925,281.29228109360736,77.4573,0.11106446736757991,0.0912,11.592493492351599,0,1.6205191345547943e-13,0,45.19700960605022,81.2269,3.8755503661643833,10.4055,340.0596406472602,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.104760362442919,0.0442,6465.270514820592,0,1.2296169348059362e-6,0,0.05645961227465754,0,5.274952840639269e-7,0
2267,0,0,0.93136399303188655,0,3.3578,9.784894364001921,0.0857,0.0012731060137727375,0,123.63604912706167,1.092,2.446143081585323,0,6.29372399540129,0,7.705455100098497,0,0.6834339239039973,0.008,29.995719287905775,0,6.567104922181674,155.925,0,538.02891,3511.082,1253.4536933080694,142.0527,367.5781986211917,607.8438,-0.29296907,1.5984529908589712e-4,0,6.207531737752951e-5,0,9.8609744345067e-7,0,211.24920290079095,148.2137,190.72708716925544,235.3925,281.32709112819697,77.4573,0.11098580824393044,0.0912,11.549331155939816,0,1.4191033215080344e-13,0,45.19588076476907,81.2269,3.8756545520483066,10.4055,340.0495314920527,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.103056068764504,0.0442,6465.270514820592,0,1.1529009891627365e-6,0,0.055511687185404356,0,5.007300724328479e-7,0
2268,0,0,0.93136399303188655,0,3.3578,9.787535356974827,0.0857,0.0012203803784116513,0,123.70588763873916,1.092,2.4147037711247727,0,6.270698970904884,0,7.7004730116364115,0,0.6672689610871324,0.007,29.667708541106805,0,6.5711232100165615,155.925,0,538.02891,3511.082,1253.4973425842127,142.0527,367.3778597497567,607.8438,-0.29296907,1.4342012073993187e-4,0,5.8677384024204025e-5,0,9.066496229028277e-7,0,211.26120255811932,148.2137,190.73557924682487,235.3925,281.3630758250867,77.4573,0.11091047072596501,0.0912,11.506319282141256,0,1.2426902841773023e-13,0,45.19779300678195,81.2269,3.875832678561706,10.4055,340.03950162650324,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.101351677329893,0.0442,6465.270514820592,0,1.0809665675473462e-6,0,0.054580526024400534,0,4.7532516455400226e-7,0
2269,0,0,0.93136399303188655,0,3.3578,9.790175765353881,0.0857,0.001169925754326484,0,123.77572295091328,1.092,2.3837231387100464,0,6.247798833070775,0,7.695502932260275,0,0.6515040170947489,0.007,29.34385615901826,0,6.576196267363013,155.925,0,538.02891,3511.082,1253.5826395776253,142.0527,367.1825818093608,607.8438,-0.29296907,1.286892395673516e-4,0,5.546694467009134e-5,0,8.33635806663242e-7,0,211.27549831164382,148.2137,190.74844921232875,235.3925,281.40039003082194,77.4573,0.11083853958219177,0.0912,11.463488701255706,0,1.0882741784999999e-13,0,45.20250366952055,81.2269,3.8760891984931507,10.4055,340.029567925799,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.099648360844748,0.0442,6465.270514820592,0,1.0135622382785389e-6,0,0.0536665918923516,0,4.512286028835616e-7,0
2270,0,0,0.93136399303188655,0,3.3578,9.792815640536531,0.0857,0.0011216224415639268,0,123.84554420776256,1.092,2.3531816056621007,0,6.225013482271691,0,7.690542825011415,0,0.6361219031757991,0.007,29.023976038356164,0,6.580502901689496,155.925,0,538.02891,3511.082,1253.6937585159815,142.0527,366.9841827785388,607.8438,-0.29296907,1.1547650285616437e-4,0,5.243334912888127e-5,0,7.665280281255706e-7,0,211.29135840981735,148.2137,190.7642046050228,235.3925,281.43852818835614,77.4573,0.11076961723744294,0.0912,11.420834939383562,0,9.530977911210047e-14,0,45.20873336929224,81.2269,3.8763977729109587,10.4055,340.019720359589,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.097945360844747,0.0442,6465.270514820592,0,9.503932302922375e-7,0,0.05276918485730594,0,4.283684454486301e-7,0
2271,0,0,0.93136399303188655,0,3.3578,9.795454277710721,0.0857,0.0010753713704603014,0,123.91534038391097,1.092,2.3230697851923794,0,6.202340279306522,0,7.685592243739301,0,0.621126583364224,0.007,28.70798587612533,0,6.583842967020172,155.925,0,538.02891,3511.082,1253.8188778155798,142.0527,366.7786916460875,607.8438,-0.29296907,1.036264001232253e-4,0,4.956719093021122e-5,0,7.048545753000599e-7,0,211.30822040097814,148.2137,190.78169693890507,235.3925,281.47707589774683,77.4573,0.11070339811800411,0.0912,11.37836312140255,0,8.347713293530455e-14,0,45.21560001006313,81.2269,3.8767382627940585,10.4055,340.009971081543,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.096243066483893,0.0442,6465.270514820592,0,8.911977166327134e-7,0,0.051887903553125864,0,4.066821377916823e-7,0
2272,0,0,0.93136399303188655,0,3.3578,9.798094245397296,0.0857,0.0010310381952433126,0,123.98517638988069,1.092,2.29335011067913,0,6.179754760473059,0,7.6806460169433235,0,0.6064953191168437,0.007,28.395507322288967,0,6.586603958937701,155.925,0,538.02891,3511.082,1253.9524024386803,142.0527,366.5655450230618,607.8438,-0.29296907,9.298887783253924e-5,0,4.6856741508663004e-5,0,6.481239634811553e-7,0,211.32581888778475,148.2137,190.80038659114325,235.3925,281.51588587242685,77.4573,0.11063965152528571,0.0912,11.33603303728323,0,7.311025619328979e-14,0,45.222719237987185,81.2269,3.8771011918901745,10.4055,340.0003012985221,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.094540675507773,0.0442,6465.270514820592,0,8.356738400761409e-7,0,0.05102154135561295,0,3.8608963349988457e-7,0
2273,0,0,0.93136399303188655,0,3.3578,9.800733566232877,0.0857,9.885571862968037e-4,0,124.05500420776256,1.092,2.2640277333904106,0,6.157264671404111,0,7.675705834075342,0,0.5922214066232876,0.006,28.08660990216895,0,6.588405256826487,155.925,0,538.02891,3511.082,1254.0841699771688,142.0527,366.3449146324201,607.8438,-0.29296907,8.344515882910957e-5,0,4.4295037368835614e-5,0,5.959697444189499e-7,0,211.34358828538814,148.2137,190.81919121803654,235.3925,281.55452290068496,77.4573,0.11057810767351596,0.0912,11.293869919634702,0,6.403250740787671e-14,0,45.229414577968036,81.2269,3.877467282237443,10.4055,339.99072763812785,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.092839359246575,0.0442,6465.270514820592,0,7.836222555513698e-7,0,0.05017013881689497,0,3.665458123447489e-7,0
2274,0,0,0.93136399303188655,0,3.3578,9.803372366392693,0.0857,9.477904471141555e-4,0,124.12482420776256,1.092,2.2350534017694064,0,6.134835241986302,0,7.67076413671233,0,0.5782589636872145,0.006,27.780788037785396,0,6.586160644509131,155.925,0,538.02891,3511.082,1254.1716734018264,142.0527,366.113250216895,607.8438,-0.29296907,7.48801684981735e-5,0,4.1873125686643836e-5,0,5.480076684486302e-7,0,211.35904545662098,148.2137,190.83354911643838,235.3925,281.59113475799086,77.4573,0.11051759076141553,0.0912,11.251858304337901,0,5.608124217260275e-14,0,45.23287752853881,81.2269,3.87775449347032,10.4055,339.9812375742008,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.09113848413242,0.0442,6465.270514820592,0,7.348030327351596e-7,0,0.04933217172785389,0,3.479854734143835e-7,0
2275,0,0,0.93136399303188655,0,3.3578,9.806010041373606,0.0857,9.086408804772564e-4,0,124.19461913846472,1.092,2.2064026202401004,0,6.112450511947501,0,7.665817457030404,0,0.5645908134036168,0.006,27.47779668613482,0,6.580632770492365,155.925,0,538.02891,3511.082,1254.1935087119168,142.0527,365.87405594775686,607.8438,-0.29296907,6.719335478150186e-5,0,3.9583369031297244e-5,0,5.039001284548307e-7,0,211.37072048864684,148.2137,190.8409526350837,235.3925,281.62460170455,77.4573,0.1104574058437383,0.0912,11.20999793492402,0,4.911644338133841e-14,0,45.23191640349577,81.2269,3.8779169192937974,10.4055,339.9718319392856,5.283260112691416,81.64638571428571,125.5104,15.995060719021016,25.3311,11.08943893851835,0.0442,6465.270514820592,0,6.890110155103613e-7,0,0.04850684166656436,0,3.3035570304312957e-7,0
